rank,feature,mean_abs_shap_value
3085,Route Den Anc,0.0
3086,Route Den Ase,0.0
3087,Route Den Atw,0.0
3088,Route Den Bdl,0.0
3089,Route Den Bff,0.0
3090,Route Den Bfl,0.0
3091,Route Den Bhm,0.0
3092,Route Den Bis,0.0
3093,Route Den Bna,0.0
3094,Route Dca Rdu,0.0
3095,Route Dca Pvd,0.0
3096,Route Dca Hpn,0.0
3097,Route Dca Pit,0.0
3098,Route Dca Hsv,0.0
3099,Route Dca Ilm,0.0
3100,Route Dca Ind,0.0
3101,Route Dca Jan,0.0
3102,Route Dca Jax,0.0
3103,Route Dca Lan,0.0
3104,Route Dca Lax,0.0
3105,Route Dca Lex,0.0
3106,Route Dca Lga,0.0
3107,Route Dca Lit,0.0
3108,Route Dca Mci,0.0
3109,Route Dca Mdw,0.0
3110,Route Dca Mem,0.0
3111,Route Dca Mgm,0.0
3112,Route Dca Mht,0.0
3113,Route Dca Mke,0.0
3114,Route Dca Msn,0.0
3115,Route Dca Msp,0.0
3116,Route Dca Myr,0.0
3117,Route Dca Okc,0.0
3118,Route Dca Oma,0.0
3119,Route Dca Ord,0.0
3120,Route Dca Orf,0.0
3121,Route Dca Pbi,0.0
3122,Route Dca Pdx,0.0
3123,Route Dca Phl,0.0
3124,Route Dca Phx,0.0
3125,Route Bzn Sfo,0.0
3126,Route Bzn Sea,0.0
3127,Route Bzn Ord,0.0
3128,Route Atl Sav,0.0
3129,Route Atl Oma,0.0
3130,Route Atl Ont,0.0
3131,Route Atl Orf,0.0
3132,Route Atl Phf,0.0
3133,Route Atl Phl,0.0
3134,Route Atl Phx,0.0
3135,Route Atl Pns,0.0
3136,Route Atl Pvd,0.0
3137,Route Atl Pwm,0.0
3138,Route Atl Ric,0.0
3139,Route Atl Roa,0.0
3140,Route Atl San,0.0
3141,Route Atl Sat,0.0
3142,Route Atl Sbn,0.0
3143,Route Atl Ttn,0.0
3144,Route Atl Sdf,0.0
3145,Route Atl Sfo,0.0
3146,Route Atl Sgf,0.0
3147,Route Atl Shv,0.0
3148,Route Atl Sjc,0.0
3149,Route Atl Sju,0.0
3150,Route Atl Smf,0.0
3151,Route Atl Sna,0.0
3152,Route Atl Srq,0.0
3153,Route Atl Stl,0.0
3154,Route Atl Stt,0.0
3155,Route Atl Syr,0.0
3156,Route Atl Tlh,0.0
3157,Route Atl Oaj,0.0
3158,Route Atl Myr,0.0
3159,Route Atl Msy,0.0
3160,Route Atl Msn,0.0
3161,Route Atl Gso,0.0
3162,Route Atl Gsp,0.0
3163,Route Atl Gtr,0.0
3164,Route Atl Hhh,0.0
3165,Route Atl Hnl,0.0
3166,Route Atl Hou,0.0
3167,Route Atl Hpn,0.0
3168,Route Atl Iad,0.0
3169,Route Atl Iah,0.0
3170,Route Atl Ict,0.0
3171,Route Atl Ilm,0.0
3172,Route Atl Jan,0.0
3173,Route Atl Las,0.0
3174,Route Atl Lax,0.0
3175,Route Atl Lex,0.0
3176,Route Atl Lft,0.0
3177,Route Atl Lit,0.0
3178,Route Atl Mci,0.0
3179,Route Atl Mdt,0.0
3180,Route Atl Mdw,0.0
3181,Route Atl Mem,0.0
3182,Route Atl Mgm,0.0
3183,Route Atl Mke,0.0
3184,Route Atl Mlb,0.0
3185,Route Atl Mli,0.0
3186,Route Atl Mlu,0.0
3187,Route Atl Mob,0.0
3188,Route Atl Tri,0.0
3189,Route Atl Tul,0.0
3190,Route Aza Pvu,0.0
3191,Route Aus Smf,0.0
3192,Route Aus Mia,0.0
3193,Route Aus Msp,0.0
3194,Route Aus Msy,0.0
3195,Route Aus Oak,0.0
3196,Route Aus Okc,0.0
3197,Route Aus Ont,0.0
3198,Route Aus Ord,0.0
3199,Route Aus Pdx,0.0
3200,Route Aus Phl,0.0
3201,Route Aus San,0.0
3202,Route Aus Sea,0.0
3203,Route Aus Sjc,0.0
3204,Route Aus Slc,0.0
3205,Route Aus Sna,0.0
3206,Route Atl Tus,0.0
3207,Route Aus Tpa,0.0
3208,Route Aus Tul,0.0
3209,Route Avl Atl,0.0
3210,Route Avl Clt,0.0
3211,Route Avl Dca,0.0
3212,Route Avl Dfw,0.0
3213,Route Avl Ewr,0.0
3214,Route Avl Fll,0.0
3215,Route Avl Lga,0.0
3216,Route Avl Ord,0.0
3217,Route Avl Sfb,0.0
3218,Route Avp Clt,0.0
3219,Route Aza Far,0.0
3220,Route Aus Mdw,0.0
3221,Route Aus Mci,0.0
3222,Route Aus Maf,0.0
3223,Route Aus Lgb,0.0
3224,Route Atl Tys,0.0
3225,Route Atl Vld,0.0
3226,Route Atl Vps,0.0
3227,Route Atl Xna,0.0
3228,Route Atw Atl,0.0
3229,Route Atw Den,0.0
3230,Route Atw Dtw,0.0
3231,Route Atw Msp,0.0
3232,Route Atw Ord,0.0
3233,Route Aus Bna,0.0
3234,Route Aus Bos,0.0
3235,Route Aus Bur,0.0
3236,Route Aus Clt,0.0
3237,Route Aus Cmh,0.0
3238,Route Aus Cvg,0.0
3239,Route Aus Dal,0.0
3240,Route Aus Dca,0.0
3241,Route Aus Dtw,0.0
3242,Route Aus Elp,0.0
3243,Route Aus Ewr,0.0
3244,Route Aus Fll,0.0
3245,Route Aus Iad,0.0
3246,Route Aus Iah,0.0
3247,Route Aus Ind,0.0
3248,Route Aus Las,0.0
3249,Route Aus Lax,0.0
3250,Route Aus Lbb,0.0
3251,Route Atl Grr,0.0
3252,Route Atl Grb,0.0
3253,Route Atl Gpt,0.0
3254,Route Alb Bwi,0.0
3255,Route Act Dfw,0.0
3256,Route Acv Den,0.0
3257,Route Acv Lax,0.0
3258,Route Acy Fll,0.0
3259,Route Acy Mco,0.0
3260,Route Acy Myr,0.0
3261,Route Acy Rsw,0.0
3262,Route Acy Tpa,0.0
3263,Route Adq Anc,0.0
3264,Route Aex Atl,0.0
3265,Route Ags Clt,0.0
3266,Route Ags Dfw,0.0
3267,Route Alb Atl,0.0
3268,Route Alb Dca,0.0
3269,Route Atl Gnv,0.0
3270,Route Alb Dtw,0.0
3271,Route Alb Ewr,0.0
3272,Route Alb Fll,0.0
3273,Route Alb Lga,0.0
3274,Route Alb Mdw,0.0
3275,Route Alb Tpa,0.0
3276,Route Alo Ord,0.0
3277,Route Alw Sea,0.0
3278,Route Ama Dal,0.0
3279,Route Ama Den,0.0
3280,Route Ama Dfw,0.0
3281,Route Ama Iah,0.0
3282,Route Ama Las,0.0
3283,Route Ack Lga,0.0
3284,Route Ack Jfk,0.0
3285,Route Ack Dca,0.0
3286,Route Aby Atl,0.0
3287,Origin State Abr Wv,0.0
3288,Origin State Abr Infrequent Sklearn,0.0
3289,Dest State Abr Me,0.0
3290,Dest State Abr Ms,0.0
3291,Dest State Abr Nh,0.0
3292,Origin State Abr Ms,0.0
3293,Dest State Abr Infrequent Sklearn,0.0
3294,Route Abe Atl,0.0
3295,Route Abe Clt,0.0
3296,Route Abe Dtw,0.0
3297,Route Abe Ord,0.0
3298,Route Abe Sfb,0.0
3299,Route Abq Atl,0.0
3300,Route Abq Aus,0.0
3301,Route Abq Bwi,0.0
3302,Route Abq Den,0.0
3303,Route Abq Hou,0.0
3304,Route Abq Iah,0.0
3305,Route Abq Jfk,0.0
3306,Route Abq Las,0.0
3307,Route Abq Lax,0.0
3308,Route Abq Oak,0.0
3309,Route Abq Ord,0.0
3310,Route Abq San,0.0
3311,Route Abq Sea,0.0
3312,Route Abq Slc,0.0
3313,Route Abr Msp,0.0
3314,Route Anc Adq,0.0
3315,Route Anc Bet,0.0
3316,Route Anc Brw,0.0
3317,Route Atl Btr,0.0
3318,Route Atl Bwi,0.0
3319,Route Atl Bzn,0.0
3320,Route Atl Cae,0.0
3321,Route Atl Cak,0.0
3322,Route Atl Cha,0.0
3323,Route Atl Cho,0.0
3324,Route Atl Cle,0.0
3325,Route Atl Clt,0.0
3326,Route Atl Cmh,0.0
3327,Route Atl Cos,0.0
3328,Route Atl Crw,0.0
3329,Route Atl Csg,0.0
3330,Route Atl Dab,0.0
3331,Route Atl Dal,0.0
3332,Route Atl Day,0.0
3333,Route Atl Dfw,0.0
3334,Route Atl Dhn,0.0
3335,Route Atl Dsm,0.0
3336,Route Atl Dtw,0.0
3337,Route Atl Ecp,0.0
3338,Route Atl Elp,0.0
3339,Route Atl Evv,0.0
3340,Route Atl Eyw,0.0
3341,Route Atl Fay,0.0
3342,Route Atl Fsd,0.0
3343,Route Atl Fwa,0.0
3344,Route Atl Geg,0.0
3345,Route Atl Btv,0.0
3346,Route Atl Bqk,0.0
3347,Route Anc Cdv,0.0
3348,Route Atl Boi,0.0
3349,Route Anc Dfw,0.0
3350,Route Anc Hnl,0.0
3351,Route Anc Jnu,0.0
3352,Route Anc Lax,0.0
3353,Route Anc Msp,0.0
3354,Route Anc Ome,0.0
3355,Route Anc Ord,0.0
3356,Route Anc Otz,0.0
3357,Route Anc Pdx,0.0
3358,Route Anc Scc,0.0
3359,Route Anc Sea,0.0
3360,Route Apn Dtw,0.0
3361,Route Ase Den,0.0
3362,Route Ase Dfw,0.0
3363,Route Ase Iah,0.0
3364,Route Ase Lax,0.0
3365,Route Ase Sfo,0.0
3366,Route Atl Abe,0.0
3367,Route Atl Abq,0.0
3368,Route Atl Aby,0.0
3369,Route Atl Aex,0.0
3370,Route Atl Ags,0.0
3371,Route Atl Alb,0.0
3372,Route Atl Avl,0.0
3373,Route Atl Bdl,0.0
3374,Route Atl Bmi,0.0
3375,Route Atl Bna,0.0
3376,Route Aza Fsd,0.0
3377,Route Azo Ord,0.0
3378,Route Bzn Msp,0.0
3379,Route Buf Atl,0.0
3380,Route Btm Slc,0.0
3381,Route Btr Clt,0.0
3382,Route Btr Dfw,0.0
3383,Route Btr Iah,0.0
3384,Route Btv Atl,0.0
3385,Route Btv Clt,0.0
3386,Route Btv Dtw,0.0
3387,Route Btv Ewr,0.0
3388,Route Btv Iad,0.0
3389,Route Btv Jfk,0.0
3390,Route Btv Lga,0.0
3391,Route Btv Ord,0.0
3392,Route Btv Phl,0.0
3393,Route Buf Bos,0.0
3394,Route Bur Aus,0.0
3395,Route Buf Clt,0.0
3396,Route Buf Dca,0.0
3397,Route Buf Den,0.0
3398,Route Buf Dfw,0.0
3399,Route Buf Dtw,0.0
3400,Route Buf Ewr,0.0
3401,Route Buf Fll,0.0
3402,Route Buf Iad,0.0
3403,Route Buf Jfk,0.0
3404,Route Buf Las,0.0
3405,Route Buf Lga,0.0
3406,Route Buf Phl,0.0
3407,Route Buf Tpa,0.0
3408,Route Brw Anc,0.0
3409,Route Bro Iah,0.0
3410,Route Bro Dfw,0.0
3411,Route Brd Msp,0.0
3412,Route Bos Mco,0.0
3413,Route Bos Mdw,0.0
3414,Route Bos Mem,0.0
3415,Route Bos Mke,0.0
3416,Route Bos Msy,0.0
3417,Route Bos Myr,0.0
3418,Route Bos Pbi,0.0
3419,Route Bos Pdx,0.0
3420,Route Bos Phx,0.0
3421,Route Bos Pit,0.0
3422,Route Bos Ric,0.0
3423,Route Bos San,0.0
3424,Route Bos Sat,0.0
3425,Route Bos Sav,0.0
3426,Route Bos Sdf,0.0
3427,Route Bos Sea,0.0
3428,Route Bos Sfo,0.0
3429,Route Bos Slc,0.0
3430,Route Bos Srq,0.0
3431,Route Bos Stl,0.0
3432,Route Bos Syr,0.0
3433,Route Bpt Dfw,0.0
3434,Route Bqk Atl,0.0
3435,Route Bqn Ewr,0.0
3436,Route Bqn Fll,0.0
3437,Route Bqn Jfk,0.0
3438,Route Bqn Mco,0.0
3439,Route Bur Abq,0.0
3440,Route Bur Dal,0.0
3441,Route Bdl Atl,0.0
3442,Route Bwi Roc,0.0
3443,Route Bwi Las,0.0
3444,Route Bwi Lax,0.0
3445,Route Bwi Mci,0.0
3446,Route Bwi Mdw,0.0
3447,Route Bwi Mht,0.0
3448,Route Bwi Mia,0.0
3449,Route Bwi Mke,0.0
3450,Route Bwi Myr,0.0
3451,Route Bwi Orf,0.0
3452,Route Bwi Phx,0.0
3453,Route Bwi Pit,0.0
3454,Route Bwi Pvd,0.0
3455,Route Bwi Pwm,0.0
3456,Route Bwi San,0.0
3457,Route Bur Den,0.0
3458,Route Bwi Sat,0.0
3459,Route Bwi Sav,0.0
3460,Route Bwi Sdf,0.0
3461,Route Bwi Sea,0.0
3462,Route Bwi Sfo,0.0
3463,Route Bwi Sju,0.0
3464,Route Bwi Slc,0.0
3465,Route Bwi Srq,0.0
3466,Route Bwi Stl,0.0
3467,Route Bwi Syr,0.0
3468,Route Bwi Tpa,0.0
3469,Route Bzn Den,0.0
3470,Route Bzn Las,0.0
3471,Route Bwi Jfk,0.0
3472,Route Bwi Isp,0.0
3473,Route Bwi Ind,0.0
3474,Route Bwi Iah,0.0
3475,Route Bur Dfw,0.0
3476,Route Bur Jfk,0.0
3477,Route Bur Las,0.0
3478,Route Bur Pdx,0.0
3479,Route Bur Rno,0.0
3480,Route Bur Sea,0.0
3481,Route Bur Sfo,0.0
3482,Route Bur Slc,0.0
3483,Route Bwi Abq,0.0
3484,Route Bwi Alb,0.0
3485,Route Bwi Atl,0.0
3486,Route Bwi Bdl,0.0
3487,Route Bwi Bhm,0.0
3488,Route Bwi Bna,0.0
3489,Route Bwi Bos,0.0
3490,Route Bwi Buf,0.0
3491,Route Bwi Chs,0.0
3492,Route Bwi Cle,0.0
3493,Route Bwi Clt,0.0
3494,Route Bwi Cmh,0.0
3495,Route Bwi Cvg,0.0
3496,Route Bwi Dal,0.0
3497,Route Bwi Den,0.0
3498,Route Bwi Dfw,0.0
3499,Route Bwi Grr,0.0
3500,Route Bwi Gsp,0.0
3501,Route Bwi Hou,0.0
3502,Route Bos Mci,0.0
3503,Route Bos Lax,0.0
3504,Route Bos Las,0.0
3505,Route Bil Slc,0.0
3506,Route Bhm Den,0.0
3507,Route Bhm Hou,0.0
3508,Route Bhm Iah,0.0
3509,Route Bhm Lga,0.0
3510,Route Bhm Mco,0.0
3511,Route Bhm Mdw,0.0
3512,Route Bhm Mia,0.0
3513,Route Bhm Ord,0.0
3514,Route Bhm Phl,0.0
3515,Route Bhm Tpa,0.0
3516,Route Bil Den,0.0
3517,Route Bil Dfw,0.0
3518,Route Bil Msp,0.0
3519,Route Bis Den,0.0
3520,Route Bos Jax,0.0
3521,Route Bis Dfw,0.0
3522,Route Bis Msp,0.0
3523,Route Bji Msp,0.0
3524,Route Bli Las,0.0
3525,Route Bli Oak,0.0
3526,Route Bli Sea,0.0
3527,Route Blv Vps,0.0
3528,Route Bmi Atl,0.0
3529,Route Bmi Dfw,0.0
3530,Route Bmi Ord,0.0
3531,Route Bna Aus,0.0
3532,Route Bna Bdl,0.0
3533,Route Bna Bos,0.0
3534,Route Bhm Dca,0.0
3535,Route Bhm Dal,0.0
3536,Route Bhm Clt,0.0
3537,Route Bhm Bwi,0.0
3538,Route Bdl Bwi,0.0
3539,Route Bdl Clt,0.0
3540,Route Bdl Den,0.0
3541,Route Bdl Dfw,0.0
3542,Route Bdl Dtw,0.0
3543,Route Bdl Fll,0.0
3544,Route Bdl Iad,0.0
3545,Route Bdl Lga,0.0
3546,Route Bdl Mco,0.0
3547,Route Bdl Mdw,0.0
3548,Route Bdl Mia,0.0
3549,Route Bdl Msp,0.0
3550,Route Bdl Myr,0.0
3551,Route Bdl Phl,0.0
3552,Route Bdl Rsw,0.0
3553,Route Bdl Sju,0.0
3554,Route Bet Anc,0.0
3555,Route Bff Den,0.0
3556,Route Bfl Den,0.0
3557,Route Bfl Phx,0.0
3558,Route Bfl Sfo,0.0
3559,Route Bgm Dtw,0.0
3560,Route Bgr Dca,0.0
3561,Route Bgr Ewr,0.0
3562,Route Bgr Jfk,0.0
3563,Route Bgr Lga,0.0
3564,Route Bgr Phl,0.0
3565,Route Bna Bwi,0.0
3566,Route Bna Chs,0.0
3567,Route Bna Cle,0.0
3568,Route Bna Sea,0.0
3569,Route Bna Srq,0.0
3570,Route Bna Stl,0.0
3571,Route Bna Vps,0.0
3572,Route Boi Atl,0.0
3573,Route Boi Dfw,0.0
3574,Route Boi Geg,0.0
3575,Route Boi Msp,0.0
3576,Route Boi Oak,0.0
3577,Route Boi Ord,0.0
3578,Route Boi Pdx,0.0
3579,Route Boi Phx,0.0
3580,Route Boi San,0.0
3581,Route Boi Sfo,0.0
3582,Route Boi Sjc,0.0
3583,Route Boi Slc,0.0
3584,Route Boi Smf,0.0
3585,Route Bos Atl,0.0
3586,Route Bos Aus,0.0
3587,Route Bos Bna,0.0
3588,Route Bos Buf,0.0
3589,Route Bos Chs,0.0
3590,Route Bos Clt,0.0
3591,Route Bos Cmh,0.0
3592,Route Bos Ewr,0.0
3593,Route Bos Iad,0.0
3594,Route Bos Iah,0.0
3595,Route Bos Ind,0.0
3596,Route Bna Slc,0.0
3597,Route Bna Sat,0.0
3598,Route Bna Cmh,0.0
3599,Route Bna San,0.0
3600,Route Bna Dal,0.0
3601,Route Bna Den,0.0
3602,Route Bna Dtw,0.0
3603,Route Bna Ecp,0.0
3604,Route Bna Ewr,0.0
3605,Route Bna Fll,0.0
3606,Route Bna Hou,0.0
3607,Route Bna Iad,0.0
3608,Route Bna Iah,0.0
3609,Route Bna Jax,0.0
3610,Route Bna Jfk,0.0
3611,Route Bna Lax,0.0
3612,Route Bna Lga,0.0
3613,Route Bna Mci,0.0
3614,Route Bna Mco,0.0
3615,Route Bna Mdw,0.0
3616,Route Bna Mia,0.0
3617,Route Bna Msp,0.0
3618,Route Bna Msy,0.0
3619,Route Bna Myr,0.0
3620,Route Bna Orf,0.0
3621,Route Bna Phl,0.0
3622,Route Bna Phx,0.0
3623,Route Bna Pit,0.0
3624,Route Bna Pns,0.0
3625,Route Bna Rdu,0.0
3626,Route Bna Rsw,0.0
3627,Route Dfw Cvg,0.0
3628,Route Dfw Den,0.0
3629,Route Lga Srq,0.0
3630,Route Ind Dtw,0.0
3631,Route Ilm Clt,0.0
3632,Route Ilm Dca,0.0
3633,Route Ilm Dfw,0.0
3634,Route Ilm Lga,0.0
3635,Route Imt Dtw,0.0
3636,Route Imt Msp,0.0
3637,Route Ind Atl,0.0
3638,Route Ind Aus,0.0
3639,Route Ind Bwi,0.0
3640,Route Ind Clt,0.0
3641,Route Ind Dal,0.0
3642,Route Ind Den,0.0
3643,Route Ind Dfw,0.0
3644,Route Ind Ewr,0.0
3645,Route Ind Phx,0.0
3646,Route Ind Fll,0.0
3647,Route Ind Hou,0.0
3648,Route Ind Iad,0.0
3649,Route Ind Iah,0.0
3650,Route Ind Jfk,0.0
3651,Route Ind Las,0.0
3652,Route Ind Lax,0.0
3653,Route Ind Lga,0.0
3654,Route Ind Mci,0.0
3655,Route Ind Mia,0.0
3656,Route Ind Msp,0.0
3657,Route Ind Ord,0.0
3658,Route Ind Pgd,0.0
3659,Route Ilm Atl,0.0
3660,Route Ida Slc,0.0
3661,Route Ida Dfw,0.0
3662,Route Ida Den,0.0
3663,Route Iah Pns,0.0
3664,Route Iah Psp,0.0
3665,Route Iah Rdu,0.0
3666,Route Iah Ric,0.0
3667,Route Iah Rsw,0.0
3668,Route Iah Sat,0.0
3669,Route Iah Sav,0.0
3670,Route Iah Sdf,0.0
3671,Route Iah Sea,0.0
3672,Route Iah Shv,0.0
3673,Route Iah Sjc,0.0
3674,Route Iah Sju,0.0
3675,Route Iah Slc,0.0
3676,Route Iah Smf,0.0
3677,Route Iah Stl,0.0
3678,Route Iah Tul,0.0
3679,Route Iah Tus,0.0
3680,Route Iah Tys,0.0
3681,Route Iah Vct,0.0
3682,Route Iah Xna,0.0
3683,Route Ict Atl,0.0
3684,Route Ict Dfw,0.0
3685,Route Ict Iah,0.0
3686,Route Ict Las,0.0
3687,Route Ict Msp,0.0
3688,Route Ict Phx,0.0
3689,Route Ict Stl,0.0
3690,Route Ind Phl,0.0
3691,Route Ind Rsw,0.0
3692,Route Iah Pib,0.0
3693,Route Jfk Bgr,0.0
3694,Route Jax Fll,0.0
3695,Route Jax Hou,0.0
3696,Route Jax Iad,0.0
3697,Route Jax Iah,0.0
3698,Route Jax Jfk,0.0
3699,Route Jax Mdw,0.0
3700,Route Jax Mia,0.0
3701,Route Jax Msp,0.0
3702,Route Jax Ord,0.0
3703,Route Jax Phl,0.0
3704,Route Jfk Abq,0.0
3705,Route Jfk Ack,0.0
3706,Route Jfk Aus,0.0
3707,Route Jfk Bna,0.0
3708,Route Ind Sea,0.0
3709,Route Jfk Bqn,0.0
3710,Route Jfk Btv,0.0
3711,Route Jfk Buf,0.0
3712,Route Jfk Bur,0.0
3713,Route Jfk Bwi,0.0
3714,Route Jfk Chs,0.0
3715,Route Jfk Clt,0.0
3716,Route Jfk Cmh,0.0
3717,Route Jfk Cvg,0.0
3718,Route Jfk Den,0.0
3719,Route Jfk Dtw,0.0
3720,Route Jfk Fll,0.0
3721,Route Jfk Hnl,0.0
3722,Route Jax Ewr,0.0
3723,Route Jax Dtw,0.0
3724,Route Jax Den,0.0
3725,Route Jax Clt,0.0
3726,Route Ind Sfo,0.0
3727,Route Ind Srq,0.0
3728,Route Ind Tpa,0.0
3729,Route Inl Msp,0.0
3730,Route Isp Bwi,0.0
3731,Route Isp Fll,0.0
3732,Route Isp Pbi,0.0
3733,Route Isp Tpa,0.0
3734,Route Ith Dtw,0.0
3735,Route Ith Jfk,0.0
3736,Route Ito Hnl,0.0
3737,Route Ito Ogg,0.0
3738,Route Jac Den,0.0
3739,Route Jac Dfw,0.0
3740,Route Jac Lax,0.0
3741,Route Jac Ord,0.0
3742,Route Jac Sfo,0.0
3743,Route Jac Slc,0.0
3744,Route Jan Atl,0.0
3745,Route Jan Clt,0.0
3746,Route Jan Dca,0.0
3747,Route Jan Dfw,0.0
3748,Route Jan Hou,0.0
3749,Route Jan Iah,0.0
3750,Route Jax Atl,0.0
3751,Route Jax Bna,0.0
3752,Route Jax Bos,0.0
3753,Route Iah Pit,0.0
3754,Route Iah Phx,0.0
3755,Route Dfw Dro,0.0
3756,Route Iad Mia,0.0
3757,Route Iad Cmh,0.0
3758,Route Iad Cvg,0.0
3759,Route Iad Den,0.0
3760,Route Iad Dtw,0.0
3761,Route Iad Ewr,0.0
3762,Route Iad Fll,0.0
3763,Route Iad Ind,0.0
3764,Route Iad Jax,0.0
3765,Route Iad Jfk,0.0
3766,Route Iad Jst,0.0
3767,Route Iad Las,0.0
3768,Route Iad Mco,0.0
3769,Route Iad Mdw,0.0
3770,Route Iad Msp,0.0
3771,Route Iad Smf,0.0
3772,Route Iad Msy,0.0
3773,Route Iad Ord,0.0
3774,Route Iad Orf,0.0
3775,Route Iad Pdx,0.0
3776,Route Iad Phx,0.0
3777,Route Iad Pit,0.0
3778,Route Iad Pwm,0.0
3779,Route Iad Rdu,0.0
3780,Route Iad San,0.0
3781,Route Iad Sat,0.0
3782,Route Iad Sdf,0.0
3783,Route Iad Sfo,0.0
3784,Route Iad Sju,0.0
3785,Route Iad Cle,0.0
3786,Route Iad Chs,0.0
3787,Route Iad Buf,0.0
3788,Route Iad Btv,0.0
3789,Route Hou Stl,0.0
3790,Route Hou Tpa,0.0
3791,Route Hou Tul,0.0
3792,Route Hpn Atl,0.0
3793,Route Hpn Dca,0.0
3794,Route Hpn Dtw,0.0
3795,Route Hpn Fll,0.0
3796,Route Hpn Mco,0.0
3797,Route Hpn Ord,0.0
3798,Route Hpn Pbi,0.0
3799,Route Hpn Rsw,0.0
3800,Route Hpn Tpa,0.0
3801,Route Hrl Aus,0.0
3802,Route Hrl Hou,0.0
3803,Route Hrl Iah,0.0
3804,Route Hsv Atl,0.0
3805,Route Hsv Clt,0.0
3806,Route Hsv Dca,0.0
3807,Route Hsv Den,0.0
3808,Route Hsv Dfw,0.0
3809,Route Hsv Iah,0.0
3810,Route Hsv Ord,0.0
3811,Route Hvn Phl,0.0
3812,Route Hys Den,0.0
3813,Route Hys Sln,0.0
3814,Route Iad Aus,0.0
3815,Route Iad Bos,0.0
3816,Route Iad Slc,0.0
3817,Route Iad Stt,0.0
3818,Route Iah Phl,0.0
3819,Route Iah Mco,0.0
3820,Route Iah Ict,0.0
3821,Route Iah Ind,0.0
3822,Route Iah Jan,0.0
3823,Route Iah Jax,0.0
3824,Route Iah Las,0.0
3825,Route Iah Lax,0.0
3826,Route Iah Lbb,0.0
3827,Route Iah Lch,0.0
3828,Route Iah Lft,0.0
3829,Route Iah Lit,0.0
3830,Route Iah Lrd,0.0
3831,Route Iah Maf,0.0
3832,Route Iah Mci,0.0
3833,Route Iah Mdw,0.0
3834,Route Iad Tpa,0.0
3835,Route Iah Mei,0.0
3836,Route Iah Mem,0.0
3837,Route Iah Mfe,0.0
3838,Route Iah Mia,0.0
3839,Route Iah Mke,0.0
3840,Route Iah Mob,0.0
3841,Route Iah Msp,0.0
3842,Route Iah Msy,0.0
3843,Route Iah Okc,0.0
3844,Route Iah Oma,0.0
3845,Route Iah Orf,0.0
3846,Route Iah Pbi,0.0
3847,Route Iah Pdx,0.0
3848,Route Iah Hsv,0.0
3849,Route Iah Hrl,0.0
3850,Route Iah Hob,0.0
3851,Route Iah Hnl,0.0
3852,Route Iah Abq,0.0
3853,Route Iah Ama,0.0
3854,Route Iah Ase,0.0
3855,Route Iah Atl,0.0
3856,Route Iah Bhm,0.0
3857,Route Iah Bna,0.0
3858,Route Iah Bos,0.0
3859,Route Iah Bro,0.0
3860,Route Iah Btr,0.0
3861,Route Iah Bwi,0.0
3862,Route Iah Chs,0.0
3863,Route Iah Cle,0.0
3864,Route Iah Clt,0.0
3865,Route Iah Cmh,0.0
3866,Route Iah Cos,0.0
3867,Route Iah Crp,0.0
3868,Route Iah Cvg,0.0
3869,Route Iah Dal,0.0
3870,Route Iah Dca,0.0
3871,Route Iah Den,0.0
3872,Route Iah Dsm,0.0
3873,Route Iah Dtw,0.0
3874,Route Iah Elp,0.0
3875,Route Iah Ewr,0.0
3876,Route Iah Gpt,0.0
3877,Route Iah Grr,0.0
3878,Route Iah Gsp,0.0
3879,Route Jfk Iah,0.0
3880,Route Jfk Ind,0.0
3881,Route Jfk Ith,0.0
3882,Route Lax Sts,0.0
3883,Route Lax Pit,0.0
3884,Route Lax Prc,0.0
3885,Route Lax Rdd,0.0
3886,Route Lax Rdm,0.0
3887,Route Lax Rno,0.0
3888,Route Lax San,0.0
3889,Route Lax Sat,0.0
3890,Route Lax Sba,0.0
3891,Route Lax Sbp,0.0
3892,Route Lax Sea,0.0
3893,Route Lax Sjc,0.0
3894,Route Lax Smf,0.0
3895,Route Lax Stl,0.0
3896,Route Lax Tpa,0.0
3897,Route Lex Dca,0.0
3898,Route Lax Tul,0.0
3899,Route Lax Tus,0.0
3900,Route Lax Xna,0.0
3901,Route Lbb Aus,0.0
3902,Route Lbb Den,0.0
3903,Route Lbb Iah,0.0
3904,Route Lbb Las,0.0
3905,Route Lbb Phx,0.0
3906,Route Lbe Mco,0.0
3907,Route Lbe Myr,0.0
3908,Route Lbf Den,0.0
3909,Route Lbl Den,0.0
3910,Route Lch Dfw,0.0
3911,Route Lax Phl,0.0
3912,Route Lax Pdx,0.0
3913,Route Lax Oma,0.0
3914,Route Lax Okc,0.0
3915,Route Lax Cle,0.0
3916,Route Lax Cmh,0.0
3917,Route Lax Cos,0.0
3918,Route Lax Cvg,0.0
3919,Route Lax Dal,0.0
3920,Route Lax Dca,0.0
3921,Route Lax Dfw,0.0
3922,Route Lax Dtw,0.0
3923,Route Lax Elp,0.0
3924,Route Lax Eug,0.0
3925,Route Lax Fat,0.0
3926,Route Lax Geg,0.0
3927,Route Lax Hou,0.0
3928,Route Lax Iad,0.0
3929,Route Lax Iah,0.0
3930,Route Lax Ind,0.0
3931,Route Lax Jac,0.0
3932,Route Lax Jfk,0.0
3933,Route Lax Koa,0.0
3934,Route Lax Lih,0.0
3935,Route Lax Mdw,0.0
